"","TAX","GOV","TIME_FORMAT","obsTime","obsValue"
"8898","USA_5121_L12","NES","P1Y","2015",27878
"8899","USA_5121_L12","NES","P1Y","2016",27714
"8900","USA_5121_L12","NES","P1Y","2017",27114
"8901","USA_5121_L12","NES","P1Y","2018",26862.5
"8902","USA_5121_L13","FED","P1Y","1973",0
"8903","USA_5121_L13","FED","P1Y","1974",0
"8904","USA_5121_L13","FED","P1Y","1975",0
"8905","USA_5121_L13","FED","P1Y","1976",0
"8906","USA_5121_L13","FED","P1Y","1977",0
"8907","USA_5121_L13","FED","P1Y","1978",0
"8908","USA_5121_L13","FED","P1Y","1979",0
"8909","USA_5121_L13","FED","P1Y","1980",0
"8910","USA_5121_L13","FED","P1Y","1981",0
"8911","USA_5121_L13","FED","P1Y","1982",0
"8912","USA_5121_L13","FED","P1Y","1983",0
"8913","USA_5121_L13","FED","P1Y","1984",0
"8914","USA_5121_L13","FED","P1Y","1985",0
"8915","USA_5121_L13","FED","P1Y","1986",0
"8916","USA_5121_L13","FED","P1Y","1987",0
"8917","USA_5121_L13","FED","P1Y","1988",0
"8918","USA_5121_L13","FED","P1Y","1989",0
"8919","USA_5121_L13","STATE","P1Y","1973",8058
"8920","USA_5121_L13","STATE","P1Y","1974",8278
"8921","USA_5121_L13","STATE","P1Y","1975",8255
"8922","USA_5121_L13","STATE","P1Y","1976",8728
"8923","USA_5121_L13","STATE","P1Y","1977",9088
"8924","USA_5121_L13","STATE","P1Y","1978",9626
"8925","USA_5121_L13","STATE","P1Y","1979",9980
"8926","USA_5121_L13","STATE","P1Y","1980",9722
"8927","USA_5121_L13","STATE","P1Y","1981",9734
"8928","USA_5121_L13","STATE","P1Y","1982",10437
"8929","USA_5121_L13","STATE","P1Y","1983",10793
"8930","USA_5121_L13","STATE","P1Y","1984",12396
"8931","USA_5121_L13","STATE","P1Y","1985",13352
"8932","USA_5121_L13","STATE","P1Y","1986",14087
"8933","USA_5121_L13","STATE","P1Y","1987",15705
"8934","USA_5121_L13","STATE","P1Y","1988",17196
"8935","USA_5121_L13","STATE","P1Y","1989",18029
"8936","USA_5121_L13","STATE","P1Y","1990",20121
"8937","USA_5121_L13","STATE","P1Y","1991",21399
"8938","USA_5121_L13","STATE","P1Y","1992",22866
"8939","USA_5121_L13","STATE","P1Y","1993",24017
"8940","USA_5121_L13","STATE","P1Y","1994",25174
"8941","USA_5121_L13","STATE","P1Y","1995",25688
"8942","USA_5121_L13","STATE","P1Y","1996",26606
"8943","USA_5121_L13","STATE","P1Y","1997",27709
"8944","USA_5121_L13","STATE","P1Y","1998",28625
"8945","USA_5121_L13","STATE","P1Y","1999",29615
"8946","USA_5121_L13","STATE","P1Y","2000",30368
"8947","USA_5121_L13","STATE","P1Y","2001",31622
"8948","USA_5121_L13","STATE","P1Y","2002",32394
"8949","USA_5121_L13","STATE","P1Y","2003",32706
"8950","USA_5121_L13","STATE","P1Y","2004",33942
"8951","USA_5121_L13","STATE","P1Y","2005",35137
"8952","USA_5121_L13","STATE","P1Y","2006",36290
"8953","USA_5121_L13","STATE","P1Y","2007",37359
"8954","USA_5121_L13","STATE","P1Y","2008",36906
"8955","USA_5121_L13","STATE","P1Y","2009",36461
"8956","USA_5121_L13","STATE","P1Y","2010",38312
"8957","USA_5121_L13","STATE","P1Y","2011",39869
"8958","USA_5121_L13","STATE","P1Y","2012",40247
"8959","USA_5121_L13","STATE","P1Y","2013",40763
"8960","USA_5121_L13","STATE","P1Y","2014",41789
"8961","USA_5121_L13","STATE","P1Y","2015",43303
"8962","USA_5121_L13","STATE","P1Y","2016",44322
"8963","USA_5121_L13","STATE","P1Y","2017",45622
"8964","USA_5121_L13","STATE","P1Y","2018",48372.98
"8965","USA_5121_L13","LOCAL","P1Y","1973",65
"8966","USA_5121_L13","LOCAL","P1Y","1975",69
"8967","USA_5121_L13","LOCAL","P1Y","1977",99
"8968","USA_5121_L13","LOCAL","P1Y","1979",100
"8969","USA_5121_L13","LOCAL","P1Y","1980",100
"8970","USA_5121_L13","LOCAL","P1Y","1981",125
"8971","USA_5121_L13","LOCAL","P1Y","1982",146
"8972","USA_5121_L13","LOCAL","P1Y","1983",149
"8973","USA_5121_L13","LOCAL","P1Y","1984",160
"8974","USA_5121_L13","LOCAL","P1Y","1985",286
"8975","USA_5121_L13","LOCAL","P1Y","1986",313
"8976","USA_5121_L13","LOCAL","P1Y","1987",448
"8977","USA_5121_L13","LOCAL","P1Y","1988",577
"8978","USA_5121_L13","LOCAL","P1Y","1989",613
"8979","USA_5121_L13","LOCAL","P1Y","1990",671
"8980","USA_5121_L13","LOCAL","P1Y","1991",701
"8981","USA_5121_L13","LOCAL","P1Y","1992",684
"8982","USA_5121_L13","LOCAL","P1Y","1993",699
"8983","USA_5121_L13","LOCAL","P1Y","1994",752
"8984","USA_5121_L13","LOCAL","P1Y","1995",826
"8985","USA_5121_L13","LOCAL","P1Y","1996",876
"8986","USA_5121_L13","LOCAL","P1Y","1997",898
"8987","USA_5121_L13","LOCAL","P1Y","1998",916
"8988","USA_5121_L13","LOCAL","P1Y","1999",960
"8989","USA_5121_L13","LOCAL","P1Y","2000",1005
"8990","USA_5121_L13","LOCAL","P1Y","2001",1067
"8991","USA_5121_L13","LOCAL","P1Y","2002",1098
"8992","USA_5121_L13","LOCAL","P1Y","2003",1168
"8993","USA_5121_L13","LOCAL","P1Y","2004",1195
"8994","USA_5121_L13","LOCAL","P1Y","2005",1254
"8995","USA_5121_L13","LOCAL","P1Y","2006",1303
"8996","USA_5121_L13","LOCAL","P1Y","2007",1323
"8997","USA_5121_L13","LOCAL","P1Y","2008",1356
"8998","USA_5121_L13","LOCAL","P1Y","2009",1303
"8999","USA_5121_L13","LOCAL","P1Y","2010",1322
"9000","USA_5121_L13","LOCAL","P1Y","2011",1314
"9001","USA_5121_L13","LOCAL","P1Y","2012",1354
"9002","USA_5121_L13","LOCAL","P1Y","2013",1311
"9003","USA_5121_L13","LOCAL","P1Y","2014",1306
"9004","USA_5121_L13","LOCAL","P1Y","2015",1378
"9005","USA_5121_L13","LOCAL","P1Y","2016",1404
"9006","USA_5121_L13","LOCAL","P1Y","2017",1413
"9007","USA_5121_L13","LOCAL","P1Y","2018",1425.34
"9008","USA_5121_L13","NES","P1Y","1965",4331
"9009","USA_5121_L13","NES","P1Y","1966",4660
"9010","USA_5121_L13","NES","P1Y","1967",4873
"9011","USA_5121_L13","NES","P1Y","1968",5212
"9012","USA_5121_L13","NES","P1Y","1969",5681
"9013","USA_5121_L13","NES","P1Y","1970",6324
"9014","USA_5121_L13","NES","P1Y","1971",6670
"9015","USA_5121_L13","NES","P1Y","1972",7273
"9016","USA_5121_L13","NES","P1Y","1973",8123
"9017","USA_5121_L13","NES","P1Y","1974",8278
"9018","USA_5121_L13","NES","P1Y","1975",8324
"9019","USA_5121_L13","NES","P1Y","1976",8728
"9020","USA_5121_L13","NES","P1Y","1977",9187
"9021","USA_5121_L13","NES","P1Y","1978",9626
"9022","USA_5121_L13","NES","P1Y","1979",10080
"9023","USA_5121_L13","NES","P1Y","1980",9822
"9024","USA_5121_L13","NES","P1Y","1981",9859
"9025","USA_5121_L13","NES","P1Y","1982",10583
"9026","USA_5121_L13","NES","P1Y","1983",10942
"9027","USA_5121_L13","NES","P1Y","1984",12556
"9028","USA_5121_L13","NES","P1Y","1985",13638
"9029","USA_5121_L13","NES","P1Y","1986",14400
"9030","USA_5121_L13","NES","P1Y","1987",16153
"9031","USA_5121_L13","NES","P1Y","1988",17773
"9032","USA_5121_L13","NES","P1Y","1989",18642
"9033","USA_5121_L13","NES","P1Y","1990",20792
"9034","USA_5121_L13","NES","P1Y","1991",22100
"9035","USA_5121_L13","NES","P1Y","1992",23550
"9036","USA_5121_L13","NES","P1Y","1993",24716
"9037","USA_5121_L13","NES","P1Y","1994",25926
"9038","USA_5121_L13","NES","P1Y","1995",26514
"9039","USA_5121_L13","NES","P1Y","1996",27482
"9040","USA_5121_L13","NES","P1Y","1997",28607
"9041","USA_5121_L13","NES","P1Y","1998",29541
"9042","USA_5121_L13","NES","P1Y","1999",30575
"9043","USA_5121_L13","NES","P1Y","2000",31373
"9044","USA_5121_L13","NES","P1Y","2001",32689
"9045","USA_5121_L13","NES","P1Y","2002",33492
"9046","USA_5121_L13","NES","P1Y","2003",33874
"9047","USA_5121_L13","NES","P1Y","2004",35137
"9048","USA_5121_L13","NES","P1Y","2005",36391
"9049","USA_5121_L13","NES","P1Y","2006",37593
"9050","USA_5121_L13","NES","P1Y","2007",38682
"9051","USA_5121_L13","NES","P1Y","2008",38262
"9052","USA_5121_L13","NES","P1Y","2009",37764
"9053","USA_5121_L13","NES","P1Y","2010",39634
"9054","USA_5121_L13","NES","P1Y","2011",41183
"9055","USA_5121_L13","NES","P1Y","2012",41601
"9056","USA_5121_L13","NES","P1Y","2013",42074
"9057","USA_5121_L13","NES","P1Y","2014",43095
"9058","USA_5121_L13","NES","P1Y","2015",44681
"9059","USA_5121_L13","NES","P1Y","2016",45726
"9060","USA_5121_L13","NES","P1Y","2017",47035
"9061","USA_5121_L13","NES","P1Y","2018",49798.32
"9062","USA_5121_L14","FED","P1Y","1973",0
"9063","USA_5121_L14","FED","P1Y","1974",0
"9064","USA_5121_L14","FED","P1Y","1975",0
"9065","USA_5121_L14","FED","P1Y","1976",0
"9066","USA_5121_L14","FED","P1Y","1977",0
"9067","USA_5121_L14","FED","P1Y","1978",0
"9068","USA_5121_L14","FED","P1Y","1979",0
"9069","USA_5121_L14","FED","P1Y","1980",0
"9070","USA_5121_L14","FED","P1Y","1981",0
"9071","USA_5121_L14","FED","P1Y","1982",0
"9072","USA_5121_L14","FED","P1Y","1983",0
"9073","USA_5121_L14","FED","P1Y","1984",0
"9074","USA_5121_L14","FED","P1Y","1985",0
"9075","USA_5121_L14","FED","P1Y","1986",0
"9076","USA_5121_L14","FED","P1Y","1987",0
"9077","USA_5121_L14","FED","P1Y","1988",0
"9078","USA_5121_L14","FED","P1Y","1989",0
"9079","USA_5121_L14","STATE","P1Y","1973",775
"9080","USA_5121_L14","STATE","P1Y","1974",1256
"9081","USA_5121_L14","STATE","P1Y","1975",862
"9082","USA_5121_L14","STATE","P1Y","1976",1687
"9083","USA_5121_L14","STATE","P1Y","1977",1217
"9084","USA_5121_L14","STATE","P1Y","1978",1433
"9085","USA_5121_L14","STATE","P1Y","1979",1376
"9086","USA_5121_L14","STATE","P1Y","1980",1313
"9087","USA_5121_L14","STATE","P1Y","1981",1471
"9088","USA_5121_L14","STATE","P1Y","1982",1884
"9089","USA_5121_L14","STATE","P1Y","1983",2148
"9090","USA_5121_L14","STATE","P1Y","1984",2821
"9091","USA_5121_L14","STATE","P1Y","1985",3207
"9092","USA_5121_L14","STATE","P1Y","1986",3322
"9093","USA_5121_L14","STATE","P1Y","1987",3306
"9094","USA_5121_L14","STATE","P1Y","1988",3669
"9095","USA_5121_L14","STATE","P1Y","1989",3967
"9096","USA_5121_L14","LOCAL","P1Y","1973",403
"9097","USA_5121_L14","LOCAL","P1Y","1975",549
"9098","USA_5121_L14","LOCAL","P1Y","1977",0
"9099","USA_5121_L14","LOCAL","P1Y","1979",860
"9100","USA_5121_L14","LOCAL","P1Y","1980",982
"9101","USA_5121_L14","LOCAL","P1Y","1981",1089
"9102","USA_5121_L14","LOCAL","P1Y","1982",1234
"9103","USA_5121_L14","LOCAL","P1Y","1983",1286
"9104","USA_5121_L14","LOCAL","P1Y","1984",1477
"9105","USA_5121_L14","LOCAL","P1Y","1985",1712
"9106","USA_5121_L14","LOCAL","P1Y","1986",1941
"9107","USA_5121_L14","LOCAL","P1Y","1987",2241
"9108","USA_5121_L14","LOCAL","P1Y","1988",2543
"9109","USA_5121_L14","LOCAL","P1Y","1989",2902
"9110","USA_5121_L14","NES","P1Y","1965",469
"9111","USA_5121_L14","NES","P1Y","1966",380
"9112","USA_5121_L14","NES","P1Y","1967",410
"9113","USA_5121_L14","NES","P1Y","1968",485
"9114","USA_5121_L14","NES","P1Y","1969",597
"9115","USA_5121_L14","NES","P1Y","1970",678
"9116","USA_5121_L14","NES","P1Y","1971",807
"9117","USA_5121_L14","NES","P1Y","1972",965
"9118","USA_5121_L14","NES","P1Y","1973",1178
"9119","USA_5121_L14","NES","P1Y","1974",1256
"9120","USA_5121_L14","NES","P1Y","1975",1411
"9121","USA_5121_L14","NES","P1Y","1976",1687
"9122","USA_5121_L14","NES","P1Y","1977",1217
"9123","USA_5121_L14","NES","P1Y","1978",1433
"9124","USA_5121_L14","NES","P1Y","1979",2236
"9125","USA_5121_L14","NES","P1Y","1980",2295
"9126","USA_5121_L14","NES","P1Y","1981",2560
"9127","USA_5121_L14","NES","P1Y","1982",3118
"9128","USA_5121_L14","NES","P1Y","1983",3434
"9129","USA_5121_L14","NES","P1Y","1984",4298
"9130","USA_5121_L14","NES","P1Y","1985",4919
"9131","USA_5121_L14","NES","P1Y","1986",5263
"9132","USA_5121_L14","NES","P1Y","1987",5547
"9133","USA_5121_L14","NES","P1Y","1988",6212
"9134","USA_5121_L14","NES","P1Y","1989",6869
"9135","USA_5121_L14","NES","P1Y","1990",0
"9136","USA_5121_L14","NES","P1Y","2000",0
"9137","USA_5121_L14","NES","P1Y","2007",0
"9138","USA_5121_L14","NES","P1Y","2010",0
"9139","USA_5121_L14","NES","P1Y","2012",0
"9140","USA_5121_L14","NES","P1Y","2013",0
"9141","USA_5121_L14","NES","P1Y","2014",0
"9142","USA_5121_L14","NES","P1Y","2015",0
"9143","USA_5121_L14","NES","P1Y","2016",0
"9144","USA_5121_L14","NES","P1Y","2017",0
"9145","USA_5121_L14","NES","P1Y","2018",0
"9146","USA_5121_L15","FED","P1Y","1973",0
"9147","USA_5121_L15","FED","P1Y","1974",0
"9148","USA_5121_L15","FED","P1Y","1975",0
"9149","USA_5121_L15","FED","P1Y","1976",0
"9150","USA_5121_L15","FED","P1Y","1977",0
"9151","USA_5121_L15","FED","P1Y","1978",92
"9152","USA_5121_L15","FED","P1Y","1979",211
"9153","USA_5121_L15","FED","P1Y","1980",272
"9154","USA_5121_L15","FED","P1Y","1981",237
"9155","USA_5121_L15","FED","P1Y","1982",491
"9156","USA_5121_L15","FED","P1Y","1983",494
"9157","USA_5121_L15","FED","P1Y","1984",518
"9158","USA_5121_L15","FED","P1Y","1985",581
"9159","USA_5121_L15","FED","P1Y","1986",547
"9160","USA_5121_L15","FED","P1Y","1987",572
"9161","USA_5121_L15","FED","P1Y","1988",594
"9162","USA_5121_L15","FED","P1Y","1989",563
"9163","USA_5121_L15","STATE","P1Y","1973",0
"9164","USA_5121_L15","STATE","P1Y","1974",0
"9165","USA_5121_L15","STATE","P1Y","1975",0
"9166","USA_5121_L15","STATE","P1Y","1976",0
"9167","USA_5121_L15","STATE","P1Y","1977",0
"9168","USA_5121_L15","STATE","P1Y","1978",0
"9169","USA_5121_L15","STATE","P1Y","1979",0
"9170","USA_5121_L15","STATE","P1Y","1980",0
"9171","USA_5121_L15","STATE","P1Y","1981",0
"9172","USA_5121_L15","STATE","P1Y","1982",0
"9173","USA_5121_L15","STATE","P1Y","1983",0
"9174","USA_5121_L15","STATE","P1Y","1984",0
"9175","USA_5121_L15","STATE","P1Y","1985",0
"9176","USA_5121_L15","STATE","P1Y","1986",0
"9177","USA_5121_L15","STATE","P1Y","1987",0
"9178","USA_5121_L15","STATE","P1Y","1988",0
"9179","USA_5121_L15","STATE","P1Y","1989",0
"9180","USA_5121_L15","LOCAL","P1Y","1973",0
"9181","USA_5121_L15","LOCAL","P1Y","1975",0
"9182","USA_5121_L15","LOCAL","P1Y","1977",0
"9183","USA_5121_L15","LOCAL","P1Y","1979",0
"9184","USA_5121_L15","LOCAL","P1Y","1980",0
"9185","USA_5121_L15","LOCAL","P1Y","1981",0
"9186","USA_5121_L15","LOCAL","P1Y","1982",0
"9187","USA_5121_L15","LOCAL","P1Y","1983",0
"9188","USA_5121_L15","LOCAL","P1Y","1984",0
"9189","USA_5121_L15","LOCAL","P1Y","1985",0
"9190","USA_5121_L15","LOCAL","P1Y","1986",0
"9191","USA_5121_L15","LOCAL","P1Y","1987",0
"9192","USA_5121_L15","LOCAL","P1Y","1988",0
"9193","USA_5121_L15","LOCAL","P1Y","1989",0
"9194","USA_5121_L15","NES","P1Y","1965",0
"9195","USA_5121_L15","NES","P1Y","1966",0
"9196","USA_5121_L15","NES","P1Y","1967",0
"9197","USA_5121_L15","NES","P1Y","1968",0
"9198","USA_5121_L15","NES","P1Y","1969",0
"9199","USA_5121_L15","NES","P1Y","1970",0
"9200","USA_5121_L15","NES","P1Y","1971",0
"9201","USA_5121_L15","NES","P1Y","1972",0
"9202","USA_5121_L15","NES","P1Y","1973",0
"9203","USA_5121_L15","NES","P1Y","1974",0
"9204","USA_5121_L15","NES","P1Y","1975",0
"9205","USA_5121_L15","NES","P1Y","1976",0
"9206","USA_5121_L15","NES","P1Y","1977",0
"9207","USA_5121_L15","NES","P1Y","1978",92
"9208","USA_5121_L15","NES","P1Y","1979",211
"9209","USA_5121_L15","NES","P1Y","1980",272
"9210","USA_5121_L15","NES","P1Y","1981",237
"9211","USA_5121_L15","NES","P1Y","1982",491
"9212","USA_5121_L15","NES","P1Y","1983",494
"9213","USA_5121_L15","NES","P1Y","1984",518
"9214","USA_5121_L15","NES","P1Y","1985",581
"9215","USA_5121_L15","NES","P1Y","1986",547
"9216","USA_5121_L15","NES","P1Y","1987",572
"9217","USA_5121_L15","NES","P1Y","1988",594
"9218","USA_5121_L15","NES","P1Y","1989",563
"9219","USA_5121_L15","NES","P1Y","1990",0
"9220","USA_5121_L15","NES","P1Y","2000",0
"9221","USA_5121_L15","NES","P1Y","2007",0
"9222","USA_5121_L15","NES","P1Y","2010",0
"9223","USA_5121_L15","NES","P1Y","2012",0
"9224","USA_5121_L15","NES","P1Y","2013",0
"9225","USA_5121_L15","NES","P1Y","2014",0
"9226","USA_5121_L15","NES","P1Y","2015",0
"9227","USA_5121_L15","NES","P1Y","2016",0
"9228","USA_5121_L15","NES","P1Y","2017",0
"9229","USA_5121_L15","NES","P1Y","2018",0
"9230","USA_5121_L16","FED","P1Y","1973",0
"9231","USA_5121_L16","FED","P1Y","1974",0
"9232","USA_5121_L16","FED","P1Y","1975",0
"9233","USA_5121_L16","FED","P1Y","1976",0
"9234","USA_5121_L16","FED","P1Y","1977",0
"9235","USA_5121_L16","FED","P1Y","1978",0
"9236","USA_5121_L16","FED","P1Y","1979",0
"9237","USA_5121_L16","FED","P1Y","1980",0
"9238","USA_5121_L16","FED","P1Y","1981",128
"9239","USA_5121_L16","FED","P1Y","1982",244
"9240","USA_5121_L16","FED","P1Y","1983",230
"9241","USA_5121_L16","FED","P1Y","1984",261
"9242","USA_5121_L16","FED","P1Y","1985",273
"9243","USA_5121_L16","FED","P1Y","1986",15
"9244","USA_5121_L16","FED","P1Y","1987",635
"9245","USA_5121_L16","FED","P1Y","1988",1011
"9246","USA_5121_L16","FED","P1Y","1989",883
"9247","USA_5121_L16","STATE","P1Y","1973",0
"9248","USA_5121_L16","STATE","P1Y","1974",0
"9249","USA_5121_L16","STATE","P1Y","1975",0
"9250","USA_5121_L16","STATE","P1Y","1976",0
"9251","USA_5121_L16","STATE","P1Y","1977",0
"9252","USA_5121_L16","STATE","P1Y","1978",0
"9253","USA_5121_L16","STATE","P1Y","1979",0
"9254","USA_5121_L16","STATE","P1Y","1980",0
"9255","USA_5121_L16","STATE","P1Y","1981",0
"9256","USA_5121_L16","STATE","P1Y","1982",0
"9257","USA_5121_L16","STATE","P1Y","1983",0
"9258","USA_5121_L16","STATE","P1Y","1984",0
"9259","USA_5121_L16","STATE","P1Y","1985",0
"9260","USA_5121_L16","STATE","P1Y","1986",0
"9261","USA_5121_L16","STATE","P1Y","1987",0
"9262","USA_5121_L16","STATE","P1Y","1988",0
"9263","USA_5121_L16","STATE","P1Y","1989",0
"9264","USA_5121_L16","LOCAL","P1Y","1973",0
"9265","USA_5121_L16","LOCAL","P1Y","1975",0
"9266","USA_5121_L16","LOCAL","P1Y","1977",0
"9267","USA_5121_L16","LOCAL","P1Y","1979",0
"9268","USA_5121_L16","LOCAL","P1Y","1980",0
"9269","USA_5121_L16","LOCAL","P1Y","1981",0
"9270","USA_5121_L16","LOCAL","P1Y","1982",0
"9271","USA_5121_L16","LOCAL","P1Y","1983",0
"9272","USA_5121_L16","LOCAL","P1Y","1984",0
"9273","USA_5121_L16","LOCAL","P1Y","1985",0
"9274","USA_5121_L16","LOCAL","P1Y","1986",0
"9275","USA_5121_L16","LOCAL","P1Y","1987",0
"9276","USA_5121_L16","LOCAL","P1Y","1988",0
"9277","USA_5121_L16","LOCAL","P1Y","1989",0
"9278","USA_5121_L16","NES","P1Y","1965",0
"9279","USA_5121_L16","NES","P1Y","1966",0
"9280","USA_5121_L16","NES","P1Y","1967",0
"9281","USA_5121_L16","NES","P1Y","1968",0
"9282","USA_5121_L16","NES","P1Y","1969",0
"9283","USA_5121_L16","NES","P1Y","1970",0
"9284","USA_5121_L16","NES","P1Y","1971",0
"9285","USA_5121_L16","NES","P1Y","1972",0
"9286","USA_5121_L16","NES","P1Y","1973",0
"9287","USA_5121_L16","NES","P1Y","1974",0
"9288","USA_5121_L16","NES","P1Y","1975",0
"9289","USA_5121_L16","NES","P1Y","1976",0
"9290","USA_5121_L16","NES","P1Y","1977",0
"9291","USA_5121_L16","NES","P1Y","1978",0
"9292","USA_5121_L16","NES","P1Y","1979",0
"9293","USA_5121_L16","NES","P1Y","1980",0
"9294","USA_5121_L16","NES","P1Y","1981",128
"9295","USA_5121_L16","NES","P1Y","1982",244
"9296","USA_5121_L16","NES","P1Y","1983",230
"9297","USA_5121_L16","NES","P1Y","1984",261
"9298","USA_5121_L16","NES","P1Y","1985",273
"9299","USA_5121_L16","NES","P1Y","1986",15
"9300","USA_5121_L16","NES","P1Y","1987",635
"9301","USA_5121_L16","NES","P1Y","1988",1011
"9302","USA_5121_L16","NES","P1Y","1989",883
"9303","USA_5121_L16","NES","P1Y","1990",0
"9304","USA_5121_L16","NES","P1Y","2000",0
"9305","USA_5121_L16","NES","P1Y","2007",0
"9306","USA_5121_L16","NES","P1Y","2010",0
"9307","USA_5121_L16","NES","P1Y","2012",0
"9308","USA_5121_L16","NES","P1Y","2013",0
"9309","USA_5121_L16","NES","P1Y","2014",0
"9310","USA_5121_L16","NES","P1Y","2015",0
"9311","USA_5121_L16","NES","P1Y","2016",0
"9312","USA_5121_L16","NES","P1Y","2017",0
"9313","USA_5121_L16","NES","P1Y","2018",0
"9314","USA_5121_L17","FED","P1Y","1973",0
"9315","USA_5121_L17","FED","P1Y","1974",0
"9316","USA_5121_L17","FED","P1Y","1975",0
"9317","USA_5121_L17","FED","P1Y","1976",0
"9318","USA_5121_L17","FED","P1Y","1977",0
"9319","USA_5121_L17","FED","P1Y","1978",0
"9320","USA_5121_L17","FED","P1Y","1979",0
"9321","USA_5121_L17","FED","P1Y","1980",0
"9322","USA_5121_L17","FED","P1Y","1981",0
"9323","USA_5121_L17","FED","P1Y","1982",0
"9324","USA_5121_L17","FED","P1Y","1983",0
"9325","USA_5121_L17","FED","P1Y","1984",12
"9326","USA_5121_L17","FED","P1Y","1985",126
"9327","USA_5121_L17","FED","P1Y","1986",165
"9328","USA_5121_L17","FED","P1Y","1987",194
"9329","USA_5121_L17","FED","P1Y","1988",208
"9330","USA_5121_L17","FED","P1Y","1989",234
"9331","USA_5121_L17","STATE","P1Y","1973",0
"9332","USA_5121_L17","STATE","P1Y","1974",0
"9333","USA_5121_L17","STATE","P1Y","1975",0
"9334","USA_5121_L17","STATE","P1Y","1976",0
"9335","USA_5121_L17","STATE","P1Y","1977",0
"9336","USA_5121_L17","STATE","P1Y","1978",0
"9337","USA_5121_L17","STATE","P1Y","1979",0
"9338","USA_5121_L17","STATE","P1Y","1980",0
"9339","USA_5121_L17","STATE","P1Y","1981",0
"9340","USA_5121_L17","STATE","P1Y","1982",0
"9341","USA_5121_L17","STATE","P1Y","1983",0
"9342","USA_5121_L17","STATE","P1Y","1984",0
"9343","USA_5121_L17","STATE","P1Y","1985",0
"9344","USA_5121_L17","STATE","P1Y","1986",0
"9345","USA_5121_L17","STATE","P1Y","1987",0
"9346","USA_5121_L17","STATE","P1Y","1988",0
"9347","USA_5121_L17","STATE","P1Y","1989",0
"9348","USA_5121_L17","LOCAL","P1Y","1973",0
"9349","USA_5121_L17","LOCAL","P1Y","1975",0
